user_id,name,age,gender,resident_num,subject,hire_date,profile,ai_type,nationality
1658,Emily Kim,58,F,124-29-7575,Math Teacher,2012-01-22,"Emily is a Math Teacher at Highland HS, with 13 years of total experience.","{""fte"": ""Full-time"", ""salary"": 74231, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 13}",Canada
1659,David Smith,58,F,214-48-8051,Math Teacher,2017-02-05,"David is a Math Teacher at Greenwood MS, with 8 years of total experience.","{""fte"": ""Full-time"", ""salary"": 43738, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 8}",UK
1660,Emily Lee,58,M,910-95-6208,English Teacher,2019-03-01,"Emily is a English Teacher at Highland HS, with 6 years of total experience.","{""fte"": ""Part-time"", ""salary"": 57077, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 6}",India
1661,Emily Garcia,57,F,780-49-1327,English Teacher,2000-03-12,"Emily is a English Teacher at Highland HS, with 25 years of total experience.","{""fte"": ""Full-time"", ""salary"": 97176, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 25}",South Africa
1662,Sarah Kim,39,F,694-45-1307,Math Teacher,2016-03-23,"Sarah is a Math Teacher at Highland HS, with 9 years of total experience.","{""fte"": ""Part-time"", ""salary"": 77777, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 9}",Singapore
1663,Emily Garcia,46,F,196-17-4361,English Teacher,2022-04-15,"Emily is a English Teacher at Greenwood MS, with 3 years of total experience.","{""fte"": ""Part-time"", ""salary"": 72269, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 3}",South Africa
1664,Emily Brown,50,F,670-32-5216,English Teacher,2009-08-28,"Emily is a English Teacher at Greenwood MS, with 16 years of total experience.","{""fte"": ""Part-time"", ""salary"": 87073, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 16}",India
1665,Emily Garcia,52,F,837-69-4799,Math Teacher,2015-01-19,"Emily is a Math Teacher at Lakeside School, with 10 years of total experience.","{""fte"": ""Part-time"", ""salary"": 45818, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 10}",Singapore
1666,David Brown,59,M,726-11-4081,Math Teacher,2010-12-25,"David is a Math Teacher at Highland HS, with 15 years of total experience.","{""fte"": ""Full-time"", ""salary"": 49871, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 15}",Singapore
1667,Emily Kim,46,M,833-40-2737,English Teacher,2000-05-06,"Emily is a English Teacher at Lakeside School, with 25 years of total experience.","{""fte"": ""Part-time"", ""salary"": 113812, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 25}",New Zealand
1668,Sarah Brown,57,M,789-97-5459,Math Teacher,2018-08-27,"Sarah is a Math Teacher at Highland HS, with 7 years of total experience.","{""fte"": ""Part-time"", ""salary"": 79509, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 7}",New Zealand
1669,Sarah Smith,52,M,938-47-4097,Math Teacher,2004-11-20,"Sarah is a Math Teacher at Highland HS, with 21 years of total experience.","{""fte"": ""Part-time"", ""salary"": 47269, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 21}",UK
1670,Sarah Lee,50,M,324-64-3758,Math Teacher,2001-10-04,"Sarah is a Math Teacher at Greenwood MS, with 24 years of total experience.","{""fte"": ""Full-time"", ""salary"": 87437, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 24}",Singapore
1671,John Kim,45,F,820-94-6615,English Teacher,1997-12-27,"John is a English Teacher at Lakeside School, with 28 years of total experience.","{""fte"": ""Part-time"", ""salary"": 82615, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 28}",Ireland
1672,Sarah Kim,31,F,718-77-2048,English Teacher,2007-04-07,"Sarah is a English Teacher at Highland HS, with 18 years of total experience.","{""fte"": ""Part-time"", ""salary"": 106112, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 18}",UK
1673,Sarah Brown,38,M,855-16-9932,English Teacher,2021-06-11,"Sarah is a English Teacher at Lakeside School, with 4 years of total experience.","{""fte"": ""Part-time"", ""salary"": 42658, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 4}",USA
1674,Alex Brown,34,F,537-73-1120,Science Teacher,1999-01-06,"Alex is a Science Teacher at Highland HS, with 26 years of total experience.","{""fte"": ""Full-time"", ""salary"": 75663, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 26}",Canada
1675,John Smith,55,M,219-45-9477,Math Teacher,2015-02-26,"John is a Math Teacher at Highland HS, with 10 years of total experience.","{""fte"": ""Full-time"", ""salary"": 80661, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 10}",Singapore
1676,Alex Kim,55,M,304-38-3943,Science Teacher,2024-08-23,"Alex is a Science Teacher at Lakeside School, with 1 years of total experience.","{""fte"": ""Full-time"", ""salary"": 84407, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 1}",Philippines
1677,Sarah Kim,34,F,894-67-2103,Math Teacher,2023-01-26,"Sarah is a Math Teacher at Lakeside School, with 2 years of total experience.","{""fte"": ""Part-time"", ""salary"": 66525, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 2}",Australia
1678,Emily Lee,39,F,487-37-9480,Science Teacher,2011-07-22,"Emily is a Science Teacher at Highland HS, with 14 years of total experience.","{""fte"": ""Part-time"", ""salary"": 60538, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 14}",Ireland
1679,David Smith,32,F,249-51-9469,Math Teacher,2024-04-20,"David is a Math Teacher at Greenwood MS, with 1 years of total experience.","{""fte"": ""Part-time"", ""salary"": 75110, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 1}",Philippines
1680,David Garcia,59,F,952-47-7633,English Teacher,2009-10-11,"David is a English Teacher at Greenwood MS, with 16 years of total experience.","{""fte"": ""Full-time"", ""salary"": 87707, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 16}",India
1681,David Lee,47,F,995-65-1854,Math Teacher,2004-10-24,"David is a Math Teacher at Greenwood MS, with 21 years of total experience.","{""fte"": ""Full-time"", ""salary"": 48305, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 21}",India
1682,Alex Brown,50,M,856-68-9040,Science Teacher,2004-01-02,"Alex is a Science Teacher at Highland HS, with 21 years of total experience.","{""fte"": ""Part-time"", ""salary"": 58084, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 21}",Australia
1683,John Brown,38,F,974-97-3726,Science Teacher,1997-06-01,"John is a Science Teacher at Highland HS, with 28 years of total experience.","{""fte"": ""Full-time"", ""salary"": 45114, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 28}",Canada
1684,John Kim,39,M,823-88-4791,Math Teacher,1999-09-13,"John is a Math Teacher at Lakeside School, with 26 years of total experience.","{""fte"": ""Full-time"", ""salary"": 114821, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 26}",Canada
1685,Alex Lee,31,F,903-85-2988,English Teacher,2004-06-05,"Alex is a English Teacher at Greenwood MS, with 21 years of total experience.","{""fte"": ""Full-time"", ""salary"": 51195, ""certificate"": ""Provisional"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 21}",Singapore
1686,Emily Brown,41,F,867-10-9068,English Teacher,1996-03-04,"Emily is a English Teacher at Highland HS, with 29 years of total experience.","{""fte"": ""Full-time"", ""salary"": 94918, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 29}",Australia
1687,Alex Garcia,46,M,741-65-7825,English Teacher,2019-04-22,"Alex is a English Teacher at Greenwood MS, with 6 years of total experience.","{""fte"": ""Part-time"", ""salary"": 55062, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 6}",USA
1688,Emily Garcia,53,F,331-41-2751,Science Teacher,1997-07-09,"Emily is a Science Teacher at Highland HS, with 28 years of total experience.","{""fte"": ""Part-time"", ""salary"": 60709, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 28}",UK
1689,Emily Lee,50,F,441-94-2613,Math Teacher,2008-04-28,"Emily is a Math Teacher at Greenwood MS, with 17 years of total experience.","{""fte"": ""Full-time"", ""salary"": 40379, ""certificate"": ""Emergency"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 17}",Philippines
1690,David Brown,57,M,884-82-1684,Science Teacher,1999-08-08,"David is a Science Teacher at Lakeside School, with 26 years of total experience.","{""fte"": ""Full-time"", ""salary"": 95918, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 26}",India
1691,Alex Smith,46,F,892-64-9365,Science Teacher,2003-10-28,"Alex is a Science Teacher at Highland HS, with 22 years of total experience.","{""fte"": ""Full-time"", ""salary"": 96121, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 22}",India
1692,John Kim,43,F,134-96-1276,Science Teacher,2000-05-02,"John is a Science Teacher at Greenwood MS, with 25 years of total experience.","{""fte"": ""Part-time"", ""salary"": 92078, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 25}",Philippines
1693,Emily Lee,44,F,151-22-1090,Science Teacher,2002-09-19,"Emily is a Science Teacher at Lakeside School, with 23 years of total experience.","{""fte"": ""Full-time"", ""salary"": 45319, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 23}",Ireland
1694,John Garcia,56,F,109-40-1154,Math Teacher,2019-07-09,"John is a Math Teacher at Greenwood MS, with 6 years of total experience.","{""fte"": ""Full-time"", ""salary"": 79294, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 6}",New Zealand
1695,David Lee,33,M,886-60-2998,English Teacher,2012-10-24,"David is a English Teacher at Highland HS, with 13 years of total experience.","{""fte"": ""Full-time"", ""salary"": 114537, ""certificate"": ""Provisional"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 13}",UK
1696,Alex Lee,30,F,579-40-6030,Math Teacher,2009-08-24,"Alex is a Math Teacher at Lakeside School, with 16 years of total experience.","{""fte"": ""Part-time"", ""salary"": 116156, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 16}",Singapore
1697,David Kim,48,M,943-45-7432,English Teacher,1999-03-17,"David is a English Teacher at Greenwood MS, with 26 years of total experience.","{""fte"": ""Full-time"", ""salary"": 55086, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 26}",UK
1698,John Brown,38,F,171-48-1806,Math Teacher,2022-06-27,"John is a Math Teacher at Greenwood MS, with 3 years of total experience.","{""fte"": ""Part-time"", ""salary"": 44064, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 3}",India
1699,Alex Garcia,45,F,471-26-7383,Math Teacher,1995-09-15,"Alex is a Math Teacher at Highland HS, with 30 years of total experience.","{""fte"": ""Part-time"", ""salary"": 94686, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""No"", ""experience_total"": 30}",South Africa
1700,Emily Brown,56,F,212-36-3048,Science Teacher,2024-07-05,"Emily is a Science Teacher at Highland HS, with 1 years of total experience.","{""fte"": ""Full-time"", ""salary"": 51991, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""Yes"", ""experience_total"": 1}",South Africa
1701,Emily Lee,45,M,585-77-7941,Science Teacher,2022-11-26,"Emily is a Science Teacher at Greenwood MS, with 3 years of total experience.","{""fte"": ""Full-time"", ""salary"": 69843, ""certificate"": ""Standard"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 3}",Canada
1702,John Garcia,45,F,148-31-2385,Science Teacher,2005-04-19,"John is a Science Teacher at Lakeside School, with 20 years of total experience.","{""fte"": ""Part-time"", ""salary"": 111535, ""certificate"": ""Standard"", ""subcategory"": ""Secondary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 20}",New Zealand
1703,David Lee,39,F,279-29-6578,Math Teacher,2014-06-05,"David is a Math Teacher at Greenwood MS, with 11 years of total experience.","{""fte"": ""Part-time"", ""salary"": 93338, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Alternate"", ""highly_qualified"": ""Yes"", ""experience_total"": 11}",New Zealand
1704,Sarah Brown,30,M,127-62-8507,English Teacher,1999-11-17,"Sarah is a English Teacher at Lakeside School, with 26 years of total experience.","{""fte"": ""Full-time"", ""salary"": 100525, ""certificate"": ""Emergency"", ""subcategory"": ""Elementary"", ""teaching_route"": ""Traditional"", ""highly_qualified"": ""No"", ""experience_total"": 26}",Australia
